31.690000	32.100000	1F
32.580000	44.870000	1F
46.130000	61.640000	1F
63.860000	99.590000	1F
101.160000	122.840000	1F  
110.256382	110.310008	2F 
123.640000	128.790000	2F
129.450000	130.070000	1F
132.920000	148.350000	2F 
149.250000	151.120000	2F
152.020000	152.915212	1F
152.915212	154.482042	2F
154.482042	154.503027	1F
154.620000	155.110000	1F
155.820000	177.370000	2F
180.360000	182.370000	2F
185.050000	187.210000	2F
192.500000	193.980000	2F
195.190000	195.400000	2F
195.910000	197.400000	1F
197.540000	200.703547	2F
197.540000	215.410000	2F
200.703547	201.008986	1F
217.040000	219.630000	1F
220.070000	223.530000	3M
224.690000	229.150000	3M
230.560000	231.090000	3M
231.610000	233.210000	3M
239.090000	240.339466	3M 
240.339466	241.224306	 1F
241.224306	241.353709	3M
241.324565	242.180259	2F
242.142954	242.737510	3M
242.737510	244.696048	1F
244.068850	244.283356	3M
246.180000	250.150000	3M
275.170000	276.790000	3M
278.140422	279.119691	2F
279.073059	279.530051	3M
279.530051	280.248182	2F
280.248182	281.339368	3M
281.339368	283.577697	2F
283.577697	301.297806	3M
308.150000	309.870000	4F
312.100000	318.250000	4F
319.190000	324.380000	4F
328.440000	330.290000	4F
